partition,bvid,text,pred_label,pred_raw_label,model_confidence,prob_positive,prob_neutral,prob_negative,lexicon_score,pos_cnt,neg_cnt,manual_override,manual_label
学习区,BV1Kr4y1i7ru,69个人哇,中性,中性,0.814426507122116,0.12460011855341964,0.814426507122116,0.0609733743244645,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,吕俊欣打卡第一天,中性,中性,0.7728075772935875,0.19181394493851775,0.7728075772935875,0.03537847776789469,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,别卷了,中性,中性,0.7723990461595018,0.13295732718883801,0.7723990461595018,0.09464362665166003,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,2023,中性,中性,0.9001449989898596,0.07017741103492185,0.9001449989898596,0.029677589975218466,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,安徽理工大学报道,中性,中性,0.8275008413561317,0.1249370117098653,0.8275008413561317,0.04756214693400319,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,100人,中性,中性,0.8014727865004391,0.15391678662022862,0.8014727865004391,0.044610426879332324,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,大数据的来了,中性,中性,0.7964024829391859,0.08062689400611592,0.7964024829391859,0.12297062305469816,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,这么多人在看,中性,中性,0.7526606182599724,0.11210978170094839,0.7526606182599724,0.13522960003907913,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,是名7日学习1/7/1-195,中性,中性,0.7819962326617473,0.07408913774081789,0.7819962326617473,0.14391462959743476,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,学习。。。。。,中性,中性,0.8983527062822642,0.055056292093469864,0.8983527062822642,0.046591001624266,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,测试,中性,中性,0.8489549924193331,0.10642668292277345,0.8489549924193331,0.04461832465789349,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,2023-11-10,中性,中性,0.8917432600771,0.0799894818514156,0.8917432600771,0.02826725807148429,0.0,0,0,False,
