partition,bvid,text,pred_label,pred_raw_label,model_confidence,prob_positive,prob_neutral,prob_negative,lexicon_score,pos_cnt,neg_cnt,manual_override,manual_label
学习区,BV1Kr4y1i7ru,朝阳打卡,中性,中性,0.7220539006909563,0.1652285575751102,0.7220539006909563,0.11271754173393343,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,2024年6月3日莹莹打卡第一天,中性,中性,0.7449262910843082,0.12712763810712033,0.7449262910843082,0.12794607080857143,1.0,1,0,True,0.0
学习区,BV1Kr4y1i7ru,安庆师范求报名到此一游,中性,中性,0.7324499872919269,0.12861589116243283,0.7324499872919269,0.13893412154564028,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,所以这是办学办秃了吗。。。,中性,中性,0.8438719220221351,0.05576912394192982,0.8438719220221351,0.10035895403593505,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,前端来的,中性,中性,0.7561758168499645,0.12028930033028688,0.7561758168499645,0.12353488281974861,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,天软猫哥实名内卷,中性,中性,0.8161681682514478,0.08152885972527463,0.8161681682514478,0.10230297202327746,-1.0,0,1,True,0.0
学习区,BV1Kr4y1i7ru,清明你们不去踏青怎么都在卷,中性,中性,0.7321166741632555,0.15960688067503595,0.7321166741632555,0.10827644516170849,0.0,0,0,True,0.0
学习区,BV1Kr4y1i7ru,65个人，要不要这么卷,中性,中性,0.5377721854246168,0.1577054544291703,0.5377721854246168,0.304522360146213,0.0,0,0,True,0.0
学习区,BV1Kr4y1i7ru,武汉理工郭理想实名开卷,中性,中性,0.8176580753457561,0.08204315204993586,0.8176580753457561,0.10029877260430801,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,立志成为软硬件全栈工程师打卡,中性,中性,0.7692211869656405,0.14685355775163028,0.7692211869656405,0.08392525528272923,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,五条悟在线打卡,中性,中性,0.7012066738447094,0.17580726666113108,0.7012066738447094,0.12298605949415962,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,小方块半实名学习,中性,中性,0.8678179596055835,0.052690693670354026,0.8678179596055835,0.07949134672406238,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,计算机技能高科来卷,中性,中性,0.8223294558810467,0.06380275672164656,0.8223294558810467,0.11386778739730688,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,长春财经学院打卡,中性,中性,0.7624806638682089,0.13191115775966591,0.7624806638682089,0.10560817837212523,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,小马打卡,中性,中性,0.7220539006909563,0.1652285575751102,0.7220539006909563,0.11271754173393343,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,南山学院,中性,中性,0.8063512758743832,0.07795514196771859,0.8063512758743832,0.11569358215789813,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,SQL注入,中性,中性,0.762421432876052,0.14043261852300265,0.762421432876052,0.09714594860094543,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,医学生打卡,中性,中性,0.7220539006909563,0.1652285575751102,0.7220539006909563,0.11271754173393343,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,张大炮打卡,中性,中性,0.7117463218671054,0.17048193595915961,0.7117463218671054,0.11777174217373496,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,财务转行到MySQL,中性,中性,0.7257613484157444,0.12465390585877041,0.7257613484157444,0.14958474572548527,0.0,0,0,True,0.0
学习区,BV1Kr4y1i7ru,真的吗,中性,中性,0.8780726532218205,0.05499299070331583,0.8780726532218205,0.06693435607486373,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,前端打卡,中性,中性,0.7220539006909563,0.1652285575751102,0.7220539006909563,0.11271754173393343,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,现在是120人,中性,中性,0.7506614395904546,0.15630067844049073,0.7506614395904546,0.09303788196905466,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,jyl来打卡,中性,中性,0.836442441683861,0.0805337480535521,0.836442441683861,0.08302381026258697,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,健身波比打卡,中性,中性,0.7117463218671054,0.17048193595915961,0.7117463218671054,0.11777174217373496,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,我伍恒龙实名开卷,中性,中性,0.8253652978516155,0.07911870465903884,0.8253652978516155,0.0955159974893457,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,湖北生态工程职业技术学院,中性,中性,0.7924531811635426,0.051557862203812414,0.7924531811635426,0.15598895663264498,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,菜徐村小黑子来学习,中性,中性,0.8585150285915845,0.040561243912382264,0.8585150285915845,0.1009237274960332,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,开始,中性,中性,0.7870161880315847,0.10447554905270703,0.7870161880315847,0.10850826291570834,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,前端来卷了,中性,中性,0.8935051542586827,0.05327357115520705,0.8935051542586827,0.05322127458611025,0.0,0,0,False,
